AlbumTitle,Date,PlayCount
Maquinarama,2023-04-01,47
Maquinarama,2023-05-01,45
Maquinarama,2023-06-01,42
Maquinarama,2023-07-01,40
Maquinarama,2023-08-01,48
Maquinarama,2023-09-01,37
Maquinarama,2023-10-01,44
Maquinarama,2023-11-01,43
Maquinarama,2023-12-01,38
Maquinarama,2024-01-01,44
Maquinarama,2024-02-01,48
Maquinarama,2024-03-01,41
Maquinarama,2024-04-01,43
Maquinarama,2024-05-01,40
Maquinarama,2024-06-01,41
Maquinarama,2024-07-01,44
Maquinarama,2024-08-01,37
Maquinarama,2024-09-01,37
Maquinarama,2024-10-01,51
Maquinarama,2024-11-01,40
Maquinarama,2024-12-01,39
Santana Live,2023-01-01,52
Santana Live,2023-02-01,54
Santana Live,2023-03-01,44
Santana Live,2023-04-01,54
Santana Live,2023-05-01,45
Santana Live,2023-06-01,53
Santana Live,2023-07-01,57
Santana Live,2023-08-01,57
Santana Live,2023-09-01,53
Santana Live,2023-10-01,56
Santana Live,2023-11-01,53
Santana Live,2023-12-01,43
Santana Live,2024-01-01,43
Santana Live,2024-02-01,48
Santana Live,2024-03-01,47
Santana Live,2024-04-01,50
Santana Live,2024-05-01,44
Santana Live,2024-06-01,46
Santana Live,2024-07-01,50
Santana Live,2024-08-01,54
Santana Live,2024-09-01,48
Santana Live,2024-10-01,43
Santana Live,2024-11-01,57
Santana Live,2024-12-01,46
In Step,2023-01-01,32
In Step,2023-02-01,26
In Step,2023-03-01,26
In Step,2023-04-01,29
In Step,2023-05-01,21
In Step,2023-06-01,29
In Step,2023-07-01,31
In Step,2023-08-01,22
In Step,2023-09-01,28
In Step,2023-10-01,29
In Step,2023-11-01,32
In Step,2023-12-01,24
In Step,2024-01-01,29
In Step,2024-02-01,29
In Step,2024-03-01,28
In Step,2024-04-01,21
In Step,2024-05-01,20
In Step,2024-06-01,24
In Step,2024-07-01,29
In Step,2024-08-01,31
In Step,2024-09-01,33
In Step,2024-10-01,23
In Step,2024-11-01,32
In Step,2024-12-01,28
Arquivo Os Paralamas Do Sucesso,2023-01-01,60
Arquivo Os Paralamas Do Sucesso,2023-02-01,63
Arquivo Os Paralamas Do Sucesso,2023-03-01,55
Arquivo Os Paralamas Do Sucesso,2023-04-01,60
Arquivo Os Paralamas Do Sucesso,2023-05-01,62
Arquivo Os Paralamas Do Sucesso,2023-06-01,55
Arquivo Os Paralamas Do Sucesso,2023-07-01,53
Arquivo Os Paralamas Do Sucesso,2023-08-01,57
Arquivo Os Paralamas Do Sucesso,2023-09-01,56
Arquivo Os Paralamas Do Sucesso,2023-10-01,54
Arquivo Os Paralamas Do Sucesso,2023-11-01,52
Arquivo Os Paralamas Do Sucesso,2023-12-01,62
Arquivo Os Paralamas Do Sucesso,2024-01-01,59
Arquivo Os Paralamas Do Sucesso,2024-02-01,51
Arquivo Os Paralamas Do Sucesso,2024-03-01,63
Arquivo Os Paralamas Do Sucesso,2024-04-01,63
Arquivo Os Paralamas Do Sucesso,2024-05-01,61
Arquivo Os Paralamas Do Sucesso,2024-06-01,65
Arquivo Os Paralamas Do Sucesso,2024-07-01,64
Arquivo Os Paralamas Do Sucesso,2024-08-01,54
Arquivo Os Paralamas Do Sucesso,2024-09-01,51
Arquivo Os Paralamas Do Sucesso,2024-10-01,63
Arquivo Os Paralamas Do Sucesso,2024-11-01,56
Arquivo Os Paralamas Do Sucesso,2024-12-01,54
Tribute,2023-01-01,23
Tribute,2023-02-01,27
Tribute,2023-03-01,19
Tribute,2023-04-01,31
Tribute,2023-05-01,20
Tribute,2023-06-01,31
Tribute,2023-07-01,24
Tribute,2023-08-01,23
Tribute,2023-09-01,29
Tribute,2023-10-01,25
Tribute,2023-11-01,21
Tribute,2023-12-01,21
Tribute,2024-01-01,28
Tribute,2024-02-01,20
Tribute,2024-03-01,31
Tribute,2024-04-01,21
Tribute,2024-05-01,28
Tribute,2024-06-01,19
Tribute,2024-07-01,23
Tribute,2024-08-01,32
Tribute,2024-09-01,33
Tribute,2024-10-01,30
Tribute,2024-11-01,23
Tribute,2024-12-01,30
Walking Into Clarksdale,2023-01-01,31
Walking Into Clarksdale,2023-02-01,28
Walking Into Clarksdale,2023-03-01,27
Walking Into Clarksdale,2023-04-01,25
Walking Into Clarksdale,2023-05-01,36
Walking Into Clarksdale,2023-06-01,39
Walking Into Clarksdale,2023-07-01,32
Walking Into Clarksdale,2023-08-01,37
Walking Into Clarksdale,2023-09-01,27
Walking Into Clarksdale,2023-10-01,37
Walking Into Clarksdale,2023-11-01,39
Walking Into Clarksdale,2023-12-01,26
Walking Into Clarksdale,2024-01-01,35
Walking Into Clarksdale,2024-02-01,28
Walking Into Clarksdale,2024-03-01,27
Walking Into Clarksdale,2024-04-01,37
Walking Into Clarksdale,2024-05-01,25
Walking Into Clarksdale,2024-06-01,27
Walking Into Clarksdale,2024-07-01,36
Walking Into Clarksdale,2024-08-01,26
Walking Into Clarksdale,2024-09-01,32
Walking Into Clarksdale,2024-10-01,30
Walking Into Clarksdale,2024-11-01,33
Walking Into Clarksdale,2024-12-01,32
Vs.,2023-01-01,37
Vs.,2023-02-01,39
Vs.,2023-03-01,37
Vs.,2023-04-01,40
Vs.,2023-05-01,44
Vs.,2023-06-01,37
Vs.,2023-07-01,33
Vs.,2023-08-01,37
Vs.,2023-09-01,36
Vs.,2023-10-01,38
Vs.,2023-11-01,35
Vs.,2023-12-01,47
Vs.,2024-01-01,43
Vs.,2024-02-01,37
Vs.,2024-03-01,34
Vs.,2024-04-01,43
Vs.,2024-05-01,38
Vs.,2024-06-01,45
Vs.,2024-07-01,47
Vs.,2024-08-01,44
Vs.,2024-09-01,38
Vs.,2024-10-01,37
Vs.,2024-11-01,38
Vs.,2024-12-01,43
The Beast Live,2023-01-01,64
The Beast Live,2023-02-01,57
The Beast Live,2023-03-01,53
The Beast Live,2023-04-01,60
The Beast Live,2023-05-01,56
The Beast Live,2023-06-01,61
The Beast Live,2023-07-01,66
The Beast Live,2023-08-01,62
The Beast Live,2023-09-01,64
The Beast Live,2023-10-01,58
The Beast Live,2023-11-01,53
The Beast Live,2023-12-01,55
The Beast Live,2024-01-01,55
The Beast Live,2024-02-01,62
The Beast Live,2024-03-01,64
The Beast Live,2024-04-01,64
The Beast Live,2024-05-01,56
The Beast Live,2024-06-01,58
The Beast Live,2024-07-01,67
The Beast Live,2024-08-01,59
The Beast Live,2024-09-01,62
The Beast Live,2024-10-01,56
The Beast Live,2024-11-01,58
The Beast Live,2024-12-01,63
Original Soundtracks 1,2023-01-01,60
Original Soundtracks 1,2023-02-01,54
Original Soundtracks 1,2023-03-01,53
Original Soundtracks 1,2023-04-01,61
Original Soundtracks 1,2023-05-01,57
Original Soundtracks 1,2023-06-01,57
Original Soundtracks 1,2023-07-01,55
Original Soundtracks 1,2023-08-01,49
Original Soundtracks 1,2023-09-01,48
Original Soundtracks 1,2023-10-01,47
Original Soundtracks 1,2023-11-01,49
Original Soundtracks 1,2023-12-01,51
Original Soundtracks 1,2024-01-01,60
Original Soundtracks 1,2024-02-01,57
Original Soundtracks 1,2024-03-01,48
Original Soundtracks 1,2024-04-01,58
Original Soundtracks 1,2024-05-01,49
Original Soundtracks 1,2024-06-01,61
Original Soundtracks 1,2024-07-01,61
Original Soundtracks 1,2024-08-01,61
Original Soundtracks 1,2024-09-01,50
Original Soundtracks 1,2024-10-01,53
Original Soundtracks 1,2024-11-01,59
Original Soundtracks 1,2024-12-01,49
Os Cães Ladram Mas A Caravana Não Pára,2023-01-01,30
Os Cães Ladram Mas A Caravana Não Pára,2023-02-01,26
Os Cães Ladram Mas A Caravana Não Pára,2023-03-01,35
Os Cães Ladram Mas A Caravana Não Pára,2023-04-01,23
Os Cães Ladram Mas A Caravana Não Pára,2023-05-01,23
Os Cães Ladram Mas A Caravana Não Pára,2023-06-01,23
Os Cães Ladram Mas A Caravana Não Pára,2023-07-01,23
Os Cães Ladram Mas A Caravana Não Pára,2023-08-01,30
Os Cães Ladram Mas A Caravana Não Pára,2023-09-01,25
Os Cães Ladram Mas A Caravana Não Pára,2023-10-01,37
Os Cães Ladram Mas A Caravana Não Pára,2023-11-01,28
Os Cães Ladram Mas A Caravana Não Pára,2023-12-01,25
Os Cães Ladram Mas A Caravana Não Pára,2024-01-01,33
Os Cães Ladram Mas A Caravana Não Pára,2024-02-01,27
Os Cães Ladram Mas A Caravana Não Pára,2024-03-01,35
Os Cães Ladram Mas A Caravana Não Pára,2024-04-01,37
Os Cães Ladram Mas A Caravana Não Pára,2024-05-01,36
Os Cães Ladram Mas A Caravana Não Pára,2024-06-01,35
Os Cães Ladram Mas A Caravana Não Pára,2024-07-01,37
Os Cães Ladram Mas A Caravana Não Pára,2024-08-01,29
Os Cães Ladram Mas A Caravana Não Pára,2024-09-01,24
Os Cães Ladram Mas A Caravana Não Pára,2024-10-01,28
Os Cães Ladram Mas A Caravana Não Pára,2024-11-01,35
Os Cães Ladram Mas A Caravana Não Pára,2024-12-01,28
Pearl Jam,2023-01-01,22
Pearl Jam,2023-02-01,26
Pearl Jam,2023-03-01,26
Pearl Jam,2023-04-01,30
Pearl Jam,2023-05-01,21
Pearl Jam,2023-06-01,28
Pearl Jam,2023-07-01,18
Pearl Jam,2023-08-01,25
Pearl Jam,2023-09-01,24
Pearl Jam,2023-10-01,19
Pearl Jam,2023-11-01,24
Pearl Jam,2023-12-01,30
Pearl Jam,2024-01-01,25
Pearl Jam,2024-02-01,30
Pearl Jam,2024-03-01,31
Pearl Jam,2024-04-01,19
Pearl Jam,2024-05-01,19
Pearl Jam,2024-06-01,18
Pearl Jam,2024-07-01,24
Pearl Jam,2024-08-01,26
Pearl Jam,2024-09-01,17
Pearl Jam,2024-10-01,24
Pearl Jam,2024-11-01,23
Pearl Jam,2024-12-01,30
Riot Act,2023-01-01,23
Riot Act,2023-02-01,21
Riot Act,2023-03-01,24
Riot Act,2023-04-01,29
Riot Act,2023-05-01,25
Riot Act,2023-06-01,21
Riot Act,2023-07-01,35
Riot Act,2023-08-01,25
Riot Act,2023-09-01,33
Riot Act,2023-10-01,28
Riot Act,2023-11-01,28
Riot Act,2023-12-01,25
Riot Act,2024-01-01,32
Riot Act,2024-02-01,29
Riot Act,2024-03-01,35
Riot Act,2024-04-01,21
Riot Act,2024-05-01,24
Riot Act,2024-06-01,23
Riot Act,2024-07-01,22
Riot Act,2024-08-01,35
Riot Act,2024-09-01,28
Riot Act,2024-10-01,27
Riot Act,2024-11-01,29
Riot Act,2024-12-01,22
Greatest Hits I,2023-01-01,31
Greatest Hits I,2023-02-01,41
Greatest Hits I,2023-03-01,42
Greatest Hits I,2023-04-01,33
Greatest Hits I,2023-05-01,38
Greatest Hits I,2023-06-01,30
Greatest Hits I,2023-07-01,35
Greatest Hits I,2023-08-01,30
Greatest Hits I,2023-09-01,41
Greatest Hits I,2023-10-01,39
Greatest Hits I,2023-11-01,40
Greatest Hits I,2023-12-01,40
Greatest Hits I,2024-01-01,29
Greatest Hits I,2024-02-01,40
Greatest Hits I,2024-03-01,40
Greatest Hits I,2024-04-01,30
Greatest Hits I,2024-05-01,38
Greatest Hits I,2024-06-01,33
Greatest Hits I,2024-07-01,29
Greatest Hits I,2024-08-01,35
Greatest Hits I,2024-09-01,28
Greatest Hits I,2024-10-01,34
Greatest Hits I,2024-11-01,29
Greatest Hits I,2024-12-01,37
Green,2023-01-01,35
Green,2023-02-01,41
Green,2023-03-01,31
Green,2023-04-01,31
Green,2023-05-01,39
Green,2023-06-01,42
Green,2023-07-01,37
Green,2023-08-01,44
Green,2023-09-01,44
Green,2023-10-01,41
Green,2023-11-01,31
Green,2023-12-01,36
Green,2024-01-01,32
Green,2024-02-01,37
Green,2024-03-01,36
Green,2024-04-01,43
Green,2024-05-01,37
Green,2024-06-01,43
Green,2024-07-01,36
Green,2024-08-01,40
Green,2024-09-01,35
Green,2024-10-01,42
Green,2024-11-01,36
Green,2024-12-01,34
Live On Two Legs [Live],2023-01-01,53
Live On Two Legs [Live],2023-02-01,53
Live On Two Legs [Live],2023-03-01,61
Live On Two Legs [Live],2023-04-01,66
Live On Two Legs [Live],2023-05-01,57
Live On Two Legs [Live],2023-06-01,65
Live On Two Legs [Live],2023-07-01,57
Live On Two Legs [Live],2023-08-01,55
Live On Two Legs [Live],2023-09-01,57
Live On Two Legs [Live],2023-10-01,55
Live On Two Legs [Live],2023-11-01,61
Live On Two Legs [Live],2023-12-01,61
Live On Two Legs [Live],2024-01-01,58
Live On Two Legs [Live],2024-02-01,67
Live On Two Legs [Live],2024-03-01,53
Live On Two Legs [Live],2024-04-01,59
Live On Two Legs [Live],2024-05-01,59
Live On Two Legs [Live],2024-06-01,66
Live On Two Legs [Live],2024-07-01,62
Live On Two Legs [Live],2024-08-01,62
Live On Two Legs [Live],2024-09-01,56
Live On Two Legs [Live],2024-10-01,60
Live On Two Legs [Live],2024-11-01,58
Live On Two Legs [Live],2024-12-01,56
Dark Side Of The Moon,2023-01-01,35
Dark Side Of The Moon,2023-02-01,47
Dark Side Of The Moon,2023-03-01,35
Dark Side Of The Moon,2023-04-01,45
Dark Side Of The Moon,2023-05-01,47
Dark Side Of The Moon,2023-06-01,37
Dark Side Of The Moon,2023-07-01,38
Dark Side Of The Moon,2023-08-01,41
Dark Side Of The Moon,2023-09-01,48
Dark Side Of The Moon,2023-10-01,39
Dark Side Of The Moon,2023-11-01,47
Dark Side Of The Moon,2023-12-01,48
Dark Side Of The Moon,2024-01-01,37
Dark Side Of The Moon,2024-02-01,46
Dark Side Of The Moon,2024-03-01,44
Dark Side Of The Moon,2024-04-01,40
Dark Side Of The Moon,2024-05-01,41
Dark Side Of The Moon,2024-06-01,35
Dark Side Of The Moon,2024-07-01,45
Dark Side Of The Moon,2024-08-01,40
Dark Side Of The Moon,2024-09-01,48
Dark Side Of The Moon,2024-10-01,47
Dark Side Of The Moon,2024-11-01,35
Dark Side Of The Moon,2024-12-01,35
Blizzard of Ozz,2023-01-01,62
Blizzard of Ozz,2023-02-01,58
Blizzard of Ozz,2023-03-01,56
Blizzard of Ozz,2023-04-01,59
Blizzard of Ozz,2023-05-01,48
Blizzard of Ozz,2023-06-01,62
Blizzard of Ozz,2023-07-01,56
Blizzard of Ozz,2023-08-01,62
Blizzard of Ozz,2023-09-01,48
Blizzard of Ozz,2023-10-01,57
Blizzard of Ozz,2023-11-01,60
Blizzard of Ozz,2023-12-01,57
Blizzard of Ozz,2024-01-01,49
Blizzard of Ozz,2024-02-01,53
Blizzard of Ozz,2024-03-01,53
Blizzard of Ozz,2024-04-01,48
Blizzard of Ozz,2024-05-01,54
Blizzard of Ozz,2024-06-01,55
Blizzard of Ozz,2024-07-01,49
Blizzard of Ozz,2024-08-01,55
Blizzard of Ozz,2024-09-01,56
Blizzard of Ozz,2024-10-01,53
Blizzard of Ozz,2024-11-01,52
Blizzard of Ozz,2024-12-01,59
Diary of a Madman (Remastered),2023-01-01,54
Diary of a Madman (Remastered),2023-02-01,53
Diary of a Madman (Remastered),2023-03-01,51
Diary of a Madman (Remastered),2023-04-01,43
Diary of a Madman (Remastered),2023-05-01,53
Diary of a Madman (Remastered),2023-06-01,45
Diary of a Madman (Remastered),2023-07-01,51
Diary of a Madman (Remastered),2023-08-01,53
Diary of a Madman (Remastered),2023-09-01,44
Diary of a Madman (Remastered),2023-10-01,54
Diary of a Madman (Remastered),2023-11-01,46
Diary of a Madman (Remastered),2023-12-01,46
Diary of a Madman (Remastered),2024-01-01,44
Diary of a Madman (Remastered),2024-02-01,57
Diary of a Madman (Remastered),2024-03-01,45
Diary of a Madman (Remastered),2024-04-01,55
Diary of a Madman (Remastered),2024-05-01,45
Diary of a Madman (Remastered),2024-06-01,43
Diary of a Madman (Remastered),2024-07-01,48
Diary of a Madman (Remastered),2024-08-01,50
Diary of a Madman (Remastered),2024-09-01,54
Diary of a Madman (Remastered),2024-10-01,45
Diary of a Madman (Remastered),2024-11-01,47
Diary of a Madman (Remastered),2024-12-01,43
No More Tears (Remastered),2023-01-01,46
No More Tears (Remastered),2023-02-01,49
No More Tears (Remastered),2023-03-01,37
No More Tears (Remastered),2023-04-01,48
No More Tears (Remastered),2023-05-01,47
No More Tears (Remastered),2023-06-01,45
No More Tears (Remastered),2023-07-01,44
No More Tears (Remastered),2023-08-01,43
No More Tears (Remastered),2023-09-01,46
No More Tears (Remastered),2023-10-01,51
No More Tears (Remastered),2023-11-01,43
No More Tears (Remastered),2023-12-01,41
No More Tears (Remastered),2024-01-01,41
No More Tears (Remastered),2024-02-01,47
No More Tears (Remastered),2024-03-01,49
No More Tears (Remastered),2024-04-01,41
No More Tears (Remastered),2024-05-01,37
No More Tears (Remastered),2024-06-01,44
No More Tears (Remastered),2024-07-01,48
No More Tears (Remastered),2024-08-01,47
No More Tears (Remastered),2024-09-01,37
No More Tears (Remastered),2024-10-01,40
No More Tears (Remastered),2024-11-01,51
No More Tears (Remastered),2024-12-01,45
New Adventures In Hi-Fi,2023-01-01,52
New Adventures In Hi-Fi,2023-02-01,48
New Adventures In Hi-Fi,2023-03-01,47
New Adventures In Hi-Fi,2023-04-01,46
New Adventures In Hi-Fi,2023-05-01,46
New Adventures In Hi-Fi,2023-06-01,55
New Adventures In Hi-Fi,2023-07-01,48
New Adventures In Hi-Fi,2023-08-01,53
New Adventures In Hi-Fi,2023-09-01,44
New Adventures In Hi-Fi,2023-10-01,48
New Adventures In Hi-Fi,2023-11-01,49
New Adventures In Hi-Fi,2023-12-01,50
New Adventures In Hi-Fi,2024-01-01,55
New Adventures In Hi-Fi,2024-02-01,52
New Adventures In Hi-Fi,2024-03-01,46
New Adventures In Hi-Fi,2024-04-01,58
New Adventures In Hi-Fi,2024-05-01,45
New Adventures In Hi-Fi,2024-06-01,57
New Adventures In Hi-Fi,2024-07-01,46
New Adventures In Hi-Fi,2024-08-01,55
New Adventures In Hi-Fi,2024-09-01,52
New Adventures In Hi-Fi,2024-10-01,55
New Adventures In Hi-Fi,2024-11-01,50
New Adventures In Hi-Fi,2024-12-01,52
News Of The World,2023-01-01,28
News Of The World,2023-02-01,31
News Of The World,2023-03-01,39
News Of The World,2023-04-01,30
News Of The World,2023-05-01,41
News Of The World,2023-06-01,28
News Of The World,2023-07-01,35
News Of The World,2023-08-01,35
News Of The World,2023-09-01,32
News Of The World,2023-10-01,37
News Of The World,2023-11-01,32
News Of The World,2023-12-01,34
News Of The World,2024-01-01,32
News Of The World,2024-02-01,27
News Of The World,2024-03-01,30
News Of The World,2024-04-01,39
News Of The World,2024-05-01,33
News Of The World,2024-06-01,39
News Of The World,2024-07-01,39
News Of The World,2024-08-01,28
News Of The World,2024-09-01,35
News Of The World,2024-10-01,34
News Of The World,2024-11-01,34
News Of The World,2024-12-01,33
Ten,2023-01-01,51
Ten,2023-02-01,52
Ten,2023-03-01,61
Ten,2023-04-01,55
Ten,2023-05-01,61
Ten,2023-06-01,61
Ten,2023-07-01,54
Ten,2023-08-01,61
Ten,2023-09-01,57
Ten,2023-10-01,55
Ten,2023-11-01,55
Ten,2023-12-01,50
Ten,2024-01-01,53
Ten,2024-02-01,54
Ten,2024-03-01,61
Ten,2024-04-01,60
Ten,2024-05-01,52
Ten,2024-06-01,62
Ten,2024-07-01,58
Ten,2024-08-01,50
Ten,2024-09-01,55
Ten,2024-10-01,55
Ten,2024-11-01,59
Ten,2024-12-01,54
ReLoad,2023-01-01,37
ReLoad,2023-02-01,36
ReLoad,2023-03-01,28
ReLoad,2023-04-01,29
ReLoad,2023-05-01,31
ReLoad,2023-06-01,25
ReLoad,2023-07-01,29
ReLoad,2023-08-01,24
ReLoad,2023-09-01,27
ReLoad,2023-10-01,37
ReLoad,2023-11-01,33
ReLoad,2023-12-01,26
ReLoad,2024-01-01,32
ReLoad,2024-02-01,26
ReLoad,2024-03-01,38
ReLoad,2024-04-01,29
ReLoad,2024-05-01,24
ReLoad,2024-06-01,35
ReLoad,2024-07-01,29
ReLoad,2024-08-01,27
ReLoad,2024-09-01,31
ReLoad,2024-10-01,36
ReLoad,2024-11-01,34
ReLoad,2024-12-01,32
Milton Nascimento Ao Vivo,2023-01-01,59
Milton Nascimento Ao Vivo,2023-02-01,61
Milton Nascimento Ao Vivo,2023-03-01,59
Milton Nascimento Ao Vivo,2023-04-01,55
Milton Nascimento Ao Vivo,2023-05-01,50
Milton Nascimento Ao Vivo,2023-06-01,53
Milton Nascimento Ao Vivo,2023-07-01,56
Milton Nascimento Ao Vivo,2023-08-01,61
Milton Nascimento Ao Vivo,2023-09-01,64
Milton Nascimento Ao Vivo,2023-10-01,50
Milton Nascimento Ao Vivo,2023-11-01,57
Milton Nascimento Ao Vivo,2023-12-01,61
Milton Nascimento Ao Vivo,2024-01-01,59
Milton Nascimento Ao Vivo,2024-02-01,61
Milton Nascimento Ao Vivo,2024-03-01,60
Milton Nascimento Ao Vivo,2024-04-01,55
Milton Nascimento Ao Vivo,2024-05-01,54
Milton Nascimento Ao Vivo,2024-06-01,59
Milton Nascimento Ao Vivo,2024-07-01,60
Milton Nascimento Ao Vivo,2024-08-01,64
Milton Nascimento Ao Vivo,2024-09-01,63
Milton Nascimento Ao Vivo,2024-10-01,58
Milton Nascimento Ao Vivo,2024-11-01,51
Milton Nascimento Ao Vivo,2024-12-01,54
St. Anger,2023-01-01,26
St. Anger,2023-02-01,24
St. Anger,2023-03-01,28
St. Anger,2023-04-01,20
St. Anger,2023-05-01,26
St. Anger,2023-06-01,29
St. Anger,2023-07-01,26
St. Anger,2023-08-01,23
St. Anger,2023-09-01,28
St. Anger,2023-10-01,33
St. Anger,2023-11-01,31
St. Anger,2023-12-01,30
St. Anger,2024-01-01,24
St. Anger,2024-02-01,23
St. Anger,2024-03-01,32
St. Anger,2024-04-01,26
St. Anger,2024-05-01,23
St. Anger,2024-06-01,34
St. Anger,2024-07-01,22
St. Anger,2024-08-01,28
St. Anger,2024-09-01,30
St. Anger,2024-10-01,27
St. Anger,2024-11-01,20
St. Anger,2024-12-01,26
Acústico MTV,2023-01-01,46
Acústico MTV,2023-02-01,46
Acústico MTV,2023-03-01,51
Acústico MTV,2023-04-01,44
Acústico MTV,2023-05-01,49
Acústico MTV,2023-06-01,42
Acústico MTV,2023-07-01,46
Acústico MTV,2023-08-01,41
Acústico MTV,2023-09-01,51
Acústico MTV,2023-10-01,47
Acústico MTV,2023-11-01,51
Acústico MTV,2023-12-01,40
Acústico MTV,2024-01-01,40
Acústico MTV,2024-02-01,50
Acústico MTV,2024-03-01,51
Acústico MTV,2024-04-01,53
Acústico MTV,2024-05-01,50
Acústico MTV,2024-06-01,45
Acústico MTV,2024-07-01,50
Acústico MTV,2024-08-01,48
Acústico MTV,2024-09-01,42
Acústico MTV,2024-10-01,48
Acústico MTV,2024-11-01,46
Acústico MTV,2024-12-01,47
Ace Of Spades,2023-01-01,26
Ace Of Spades,2023-02-01,22
Ace Of Spades,2023-03-01,20
Ace Of Spades,2023-04-01,29
Ace Of Spades,2023-05-01,33
Ace Of Spades,2023-06-01,30
Ace Of Spades,2023-07-01,24
Ace Of Spades,2023-08-01,27
Ace Of Spades,2023-09-01,19
Ace Of Spades,2023-10-01,29
Ace Of Spades,2023-11-01,28
Ace Of Spades,2023-12-01,30
Ace Of Spades,2024-01-01,25
Ace Of Spades,2024-02-01,28
Ace Of Spades,2024-03-01,27
Ace Of Spades,2024-04-01,28
Ace Of Spades,2024-05-01,27
Ace Of Spades,2024-06-01,28
Ace Of Spades,2024-07-01,29
Ace Of Spades,2024-08-01,31
Ace Of Spades,2024-09-01,21
Ace Of Spades,2024-10-01,29
Ace Of Spades,2024-11-01,31
Ace Of Spades,2024-12-01,23
Compositores,2023-01-01,29
Compositores,2023-02-01,25
Compositores,2023-03-01,36
Compositores,2023-04-01,36
Compositores,2023-05-01,33
Compositores,2023-06-01,32
Compositores,2023-07-01,32
Compositores,2023-08-01,22
Compositores,2023-09-01,22
Compositores,2023-10-01,36
Compositores,2023-11-01,25
Compositores,2023-12-01,27
Compositores,2024-01-01,29
Compositores,2024-02-01,27
Compositores,2024-03-01,33
Compositores,2024-04-01,30
Compositores,2024-05-01,36
Compositores,2024-06-01,36
Compositores,2024-07-01,30
Compositores,2024-08-01,35
Compositores,2024-09-01,23
Compositores,2024-10-01,31
Compositores,2024-11-01,22
Compositores,2024-12-01,23
From The Muddy Banks Of The Wishkah [Live],2023-01-01,22
From The Muddy Banks Of The Wishkah [Live],2023-02-01,22
From The Muddy Banks Of The Wishkah [Live],2023-03-01,27
From The Muddy Banks Of The Wishkah [Live],2023-04-01,29
